,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_asset_value,loan_status
2250,2,1,1,15.761420707019587,16.759949537130716,6,523,17.72553156072175,0
2251,1,0,1,15.483217378522351,16.300417207752275,10,852,17.36225024491709,1
2252,0,0,1,14.403297222866392,15.123843377614453,2,505,16.316946509703484,0
2253,0,1,1,14.648419680899378,15.88237331743725,10,430,16.780783624033557,0
2254,2,1,0,15.201804919084164,16.034714042019267,16,784,16.892822818510687,1
2255,1,0,0,16.00156183470237,16.99356438831222,6,380,17.894741482376325,0
2256,3,1,0,15.89495209964411,16.73867213868343,20,565,17.55555829865261,1
2257,4,1,1,15.88237331743725,17.107636844572067,14,446,17.72553156072175,0
2258,5,1,1,15.717618084361195,16.821193162371433,8,406,17.347736202032834,0
2259,4,0,0,14.690979295318174,15.60727002719233,6,712,16.600521800202614,1
2260,4,0,0,15.967272761223736,16.933460464242515,14,729,17.7052879544451,1
2261,1,0,1,15.483217378522351,16.496532086678563,20,508,17.38785619582226,0
2262,0,1,0,15.816990558174398,17.030378361434938,20,648,17.610999747136468,1
2263,0,0,1,15.978833583624812,16.744034081824815,10,346,17.550796384892365,0
2264,5,1,0,15.919644712234481,16.733281290048552,4,394,17.800784025132014,0
2265,0,0,1,15.123843377614453,16.08763644347361,12,501,16.951004773893423,0
2266,5,0,1,16.034714042019267,17.40732829923508,2,655,17.624392804472908,1
2267,4,0,0,15.623799329143539,16.855259716935038,4,662,17.61324441699029,1
2268,2,1,1,15.990262279448435,17.2430252479438,20,820,17.601970340417076,1
2269,5,0,0,16.034714042019267,16.75467248002987,10,521,17.787687486212167,0
2270,3,1,0,15.789591583986283,17.144137246791594,12,473,18.01120761444666,0
2271,1,1,0,13.304684934198283,13.997832114758229,10,561,14.978661367769956,1
2272,5,1,0,15.89495209964411,16.955343175492022,20,461,17.617718697385214,0
2273,4,1,1,15.747031969567487,16.440179150127435,16,715,17.434503884614045,1
2274,0,0,1,15.27412558066379,16.562781472219765,18,440,16.915602846842507,0
2275,3,0,1,15.955576721460545,17.030378361434938,18,749,17.778226677707938,1
2276,4,0,0,15.967272761223736,16.671980764184756,2,787,17.753201310140998,1
2277,3,1,0,15.65606019136176,16.44739939810092,18,748,17.85504688369138,1
2278,3,0,1,15.573368475516649,16.42558035070628,12,321,17.239773212557427,0
2279,3,1,1,13.815510557964274,14.648419680899378,10,303,15.404745763080856,0
2280,0,0,1,14.346138809026444,15.501909511534503,8,682,16.056220247240233,1
2281,2,0,0,14.978661367769956,15.967272761223736,18,638,16.70588231586044,1
2282,0,1,1,15.830413578506539,16.62491325332677,14,440,18.006679304821915,0
2283,1,0,1,14.508657738524219,15.702580206996654,10,873,16.147654453199863,1
2284,3,0,0,16.02378497148708,16.796129193708218,20,437,17.85151954317341,0
2285,4,1,1,15.943742263813542,16.796129193708218,8,796,17.822843743196746,1
2286,4,1,0,15.775605342011543,17.118727531266227,16,824,17.4182873130248,1
2287,2,0,0,12.206072645530174,13.592367006650065,6,338,13.304684934198283,0
2288,0,0,1,15.424948470398375,16.51687177091569,12,575,17.318060433886718,1
2289,0,0,1,15.319587954740548,16.642824179893303,8,773,17.31504384034729,1
2290,2,0,1,15.444751097694555,16.796129193708218,2,733,16.97675726999584,1
2291,3,1,1,15.226497531674536,16.176364559082295,14,475,17.151280134303974,0
2292,1,0,0,15.789591583986283,16.523560759066484,10,677,17.579033555073977,1
2293,3,0,0,15.86963429165982,16.689075197544057,6,403,17.7473361906886,0
2294,3,1,1,15.830413578506539,17.04631495369775,12,767,17.785802471516394,1
2295,3,1,1,15.671808548329901,16.860032995687696,2,813,17.49686174565742,1
2296,4,1,0,15.761420707019587,17.06200154986545,20,597,18.078190435005588,1
2297,4,0,1,16.012735135300492,17.252718377149463,8,896,17.686711568872166,1
2298,2,0,1,15.29711509888849,16.44739939810092,6,810,17.442514608360124,1
2299,2,0,0,13.710150042306449,14.508657738524219,14,337,15.29711509888849,0
2300,1,1,0,16.0978929436408,17.107636844572067,18,792,18.02169460194191,1
2301,4,0,0,13.304684934198283,14.28551418721001,6,784,14.845129975145433,1
2302,5,1,1,16.08763644347361,17.220035729719104,12,434,17.996032816427427,0
2303,2,1,1,15.943742263813542,17.299822846336937,10,384,17.601970340417076,0
2304,1,1,0,15.931766072766827,17.030378361434938,10,642,17.810034784904165,1
2305,4,1,0,15.88237331743725,17.213369038360916,8,314,17.921454256029726,0
2306,1,0,0,15.967272761223736,17.069753526669768,2,606,17.96655046386292,1
2307,5,0,1,15.717618084361195,16.68340946000838,14,843,17.45309671769066,1
2308,0,1,0,14.808762330974558,15.816990558174398,10,778,16.588099280204055,1
2309,0,0,0,15.702580206996654,17.05810290944979,8,718,17.831893578716663,1
2310,1,1,1,15.775605342011543,16.850463544671545,20,437,17.7355017330416,0
2311,5,1,1,12.611537753638338,13.458835614025542,10,586,14.22097566607244,1
2312,2,1,0,14.603967918328545,15.761420707019587,6,777,16.46875252257149,1
2313,1,1,1,15.978833583624812,17.27182723884751,12,525,17.81187471182617,0
2314,4,1,0,15.789591583986283,16.955343175492022,12,632,17.423722109010754,1
2315,0,0,0,14.508657738524219,15.38412647587812,20,337,16.185754299432134,0
2316,4,1,1,15.967272761223736,17.144137246791594,8,458,18.06257620720404,0
2317,2,1,1,14.648419680899378,15.501909511534503,8,364,16.454567887579532,0
2318,2,0,1,16.077273656438063,17.210018951475632,16,499,18.119575651168443,0
2319,2,1,1,14.457364444136669,15.687312734865866,16,887,16.056220247240233,1
2320,1,1,0,14.557447902693651,15.65606019136176,16,882,16.630919277386983,1
2321,1,0,1,15.176487111099874,15.978833583624812,8,817,16.600521800202614,1
2322,5,0,1,12.206072645530174,12.611537753638338,10,704,14.28551418721001,1
2323,1,0,1,14.457364444136669,15.319587954740548,12,742,15.990262279448435,1
2324,0,0,1,14.978661367769956,16.266515656076592,4,393,16.59432982995469,1
2325,0,0,0,13.9108207377686,15.27412558066379,18,828,15.483217378522351,1
2326,5,1,1,15.89495209964411,16.883563493097892,12,779,17.874227942543225,1
2327,4,1,1,15.623799329143539,16.892822818510687,6,860,17.356469882001587,1
2328,5,1,0,14.978661367769956,16.176364559082295,2,432,17.038378404102012,1
2329,4,1,1,16.012735135300492,17.22995316637645,20,532,18.09217667698033,0
2330,0,0,1,13.997832114758229,14.978661367769956,2,678,15.732433170146335,1
2331,3,1,0,15.88237331743725,17.111347423968603,6,601,17.98372496875283,1
2332,3,1,1,15.856730886823913,16.955343175492022,8,807,17.506886892276796,1
2333,2,0,0,15.29711509888849,16.61887093887081,16,879,17.24949776244942,1
2334,1,0,0,14.946912669455374,16.231424336265324,18,665,16.90199719478673,1
2335,5,0,1,14.77102200299171,16.045524958123483,16,697,16.689075197544057,1
2336,4,1,0,15.520258650202699,16.892822818510687,14,867,17.281246460764002,1
2337,1,1,0,15.555976732804778,16.556350581889475,8,544,17.667783558986645,0
2338,5,1,0,15.623799329143539,16.8456442582356,20,482,17.347736202032834,0
2339,2,1,0,15.919644712234481,16.929025867174648,18,857,17.982175781766,1
2340,1,1,0,15.60727002719233,16.869511739642242,12,549,17.711404181462537,0
2341,1,1,1,15.89495209964411,17.236510566922608,10,720,18.017213638506874,1
2342,4,0,0,14.508657738524219,15.38412647587812,8,302,16.00156183470237,0
2343,5,1,1,14.077874822431765,14.880221294956703,12,669,15.86963429165982,1
2344,1,1,0,15.761420707019587,17.11504428584993,6,591,17.628817590453263,1
2345,3,1,0,15.226497531674536,16.543363386362664,6,440,16.94227109392467,0
2346,3,1,0,15.89495209964411,17.081269968731327,16,890,17.709369592764748,1
2347,4,0,0,15.907374619642667,17.14771506813948,8,663,17.75903223045179,1
2348,4,1,1,16.06680235657077,16.933460464242515,14,433,17.674132786665304,0
2349,0,1,0,16.034714042019267,16.929025867174648,10,317,18.075369558663947,0
2350,2,1,0,15.176487111099874,16.503358051748965,16,360,16.454567887579532,0
2351,1,1,0,16.02378497148708,17.081269968731327,8,727,17.98372496875283,1
2352,3,1,1,14.914122846632385,15.931766072766827,4,685,16.96824658032793,1
2353,4,1,0,14.508657738524219,15.27412558066379,8,373,16.496532086678563,0
2354,5,1,0,15.65606019136176,16.496532086678563,8,469,17.76096833947866,0
2355,3,0,1,15.226497531674536,16.204273347199372,8,548,17.26549810379586,0
2356,0,0,0,16.0978929436408,17.19650523230891,20,618,17.874227942543225,1
2357,2,1,0,15.464169183551656,16.549878067383858,8,658,17.022313801598205,1
2358,3,1,0,15.84365880525656,17.17240768072985,18,781,18.082406885384525,1
2359,3,0,0,16.034714042019267,17.385043254445645,2,715,17.81187471182617,1
2360,5,0,0,14.603967918328545,15.907374619642667,4,409,15.84365880525656,0
2361,2,0,1,15.931766072766827,16.84080163375981,10,504,17.52664062101303,0
2362,3,1,1,15.623799329143539,16.888203872654394,16,428,17.25912865551038,0
2363,2,1,0,15.319587954740548,16.62491325332677,20,704,17.213369038360916,1
2364,3,0,0,15.702580206996654,16.749367427800177,12,834,17.657111099095875,1
2365,4,0,0,16.00156183470237,17.367997387172654,14,694,17.684626062381145,1
2366,4,1,1,15.176487111099874,16.40327459319198,20,453,17.12239726015519,0
2367,3,1,1,16.00156183470237,17.382222378104004,14,404,17.94747198375768,0
2368,5,0,0,15.671808548329901,16.920097236430347,12,776,17.49181122987135,1
2369,1,0,1,16.06680235657077,17.17240768072985,16,526,18.033546592528925,0
2370,3,1,1,12.611537753638338,13.815510557964274,8,641,14.603967918328545,1
2371,5,0,0,15.226497531674536,16.325109820342647,6,582,17.359364240027954,1
2372,2,1,0,15.907374619642667,16.850463544671545,18,778,17.663528233416507,1
2373,4,1,0,16.108045315104818,17.161899703131436,10,763,18.172219384653864,1
2374,0,0,0,15.38412647587812,16.759949537130716,12,650,17.161899703131436,1
2375,0,1,1,14.880221294956703,16.08763644347361,2,820,16.874217630679652,1
2376,1,0,1,15.068273526459642,16.41820024340866,12,824,17.14771506813948,1
2377,1,0,1,15.404745763080856,16.349207371921707,4,718,17.36225024491709,1
2378,2,0,1,15.444751097694555,16.40327459319198,14,313,17.39066124674987,0
2379,5,1,0,15.80338490611862,17.081269968731327,10,751,17.74143646856141,1
2380,0,1,1,12.206072645530174,12.611537753638338,18,520,13.9108207377686,0
2381,2,1,0,14.151982794585487,15.363073066680286,4,355,15.955576721460545,1
2382,3,1,1,15.978833583624812,17.33003662493343,14,314,17.635418274484614,0
2383,1,0,1,14.845129975145433,15.590462908875947,20,728,16.58182966719046,1
2384,3,1,1,16.02378497148708,17.220035729719104,14,564,17.986816161322505,1
2385,0,0,1,15.732433170146335,16.543363386362664,14,699,17.615484059583796,1
2386,0,0,1,15.424948470398375,16.64872390202049,6,624,17.347736202032834,1
2387,0,1,1,15.29711509888849,16.636889444373487,14,795,17.32406645794693,1
2388,5,0,1,15.943742263813542,16.73867213868343,20,703,17.684626062381145,1
2389,4,1,0,15.86963429165982,16.666217059468007,4,394,17.690869579020827,0
2390,4,1,1,15.38412647587812,16.108045315104818,14,779,17.399029496420383,1
2391,1,1,0,14.978661367769956,15.990262279448435,4,405,16.689075197544057,0
2392,5,1,1,14.648419680899378,15.717618084361195,16,612,16.850463544671545,1
2393,5,0,1,16.034714042019267,17.151280134303974,10,448,18.05683731053502,0
2394,2,0,1,15.363073066680286,16.432906390798355,6,506,17.19650523230891,0
2395,0,0,1,15.89495209964411,17.22995316637645,2,776,17.82102390647976,1
2396,1,1,1,14.77102200299171,15.967272761223736,6,730,16.364955728889846,1
2397,3,0,0,12.206072645530174,13.592367006650065,20,730,13.815510557964274,1
2398,5,1,0,15.80338490611862,16.660419941783683,2,345,17.5673648112396,0
2399,4,0,0,15.009433026436708,16.283610089435893,2,847,17.04631495369775,1
2400,4,0,0,15.931766072766827,16.963963918535928,20,398,17.858561825798823,0
2401,5,0,1,15.226497531674536,16.077273656438063,2,307,17.15483253590834,0
2402,1,0,0,15.80338490611862,16.98098560610536,16,852,17.67202085346216,1
2403,1,0,0,16.045524958123483,17.1296965626368,6,364,17.944256546903706,0
2404,2,1,1,15.27412558066379,16.536805985816503,12,552,16.951004773893423,1
2405,3,0,0,14.77102200299171,15.907374619642667,2,421,16.588099280204055,1
2406,5,1,0,14.880221294956703,16.0978929436408,12,588,16.70031127081098,1
2407,2,1,1,13.710150042306449,15.068273526459642,6,763,15.464169183551656,1
2408,3,0,1,15.404745763080856,16.67771143889374,20,823,17.51434034293138,1
2409,0,1,0,15.856730886823913,17.02635421113521,10,642,17.899804784332872,1
2410,1,1,0,15.363073066680286,16.636889444373487,12,647,17.302885635867483,1
2411,5,0,0,14.914122846632385,16.00156183470237,20,886,16.64872390202049,1
2412,4,0,0,16.08763644347361,17.081269968731327,4,518,17.95387200560315,0
2413,0,1,1,15.747031969567487,17.103912445481086,20,515,17.460960454150875,0
2414,2,0,1,15.150511624696614,16.333207030575267,8,340,16.630919277386983,0
2415,3,0,1,13.304684934198283,14.346138809026444,14,521,15.009433026436708,0
2416,2,0,1,13.997832114758229,14.880221294956703,12,330,15.671808548329901,0
2417,4,0,1,15.86963429165982,17.103912445481086,2,474,17.601970340417076,1
2418,0,0,0,16.012735135300492,17.373711688436096,6,898,17.654962870557586,1
2419,1,0,0,14.845129975145433,16.02378497148708,12,436,16.556350581889475,0
2420,1,0,0,15.86963429165982,16.874217630679652,10,326,17.84975119611667,0
2421,4,1,1,15.363073066680286,16.06680235657077,18,876,17.516812532076766,1
2422,2,1,0,15.341566861459324,16.67771143889374,20,597,17.39066124674987,1
2423,4,1,0,15.444751097694555,16.59432982995469,14,436,17.33892557235068,0
2424,3,0,1,15.623799329143539,16.94227109392467,18,640,17.721515491066857,1
2425,0,0,0,15.60727002719233,16.946647468524468,16,302,17.588271496058912,0
2426,2,0,0,15.943742263813542,16.95966283663654,16,476,17.684626062381145,0
2427,2,1,0,16.045524958123483,16.90655301132259,14,393,17.7355017330416,0
2428,0,1,0,15.250595083253597,16.147654453199863,10,506,17.287477010514635,0
2429,3,1,0,16.077273656438063,17.447819660589815,10,418,17.882826447798454,0
2430,3,1,0,15.538277155705378,16.41076526492114,6,865,17.574382383898246,1
2431,4,1,0,15.86963429165982,17.168917275790083,2,703,17.783913896828526,1
2432,2,1,1,15.319587954740548,16.349207371921707,2,568,17.26549810379586,1
2433,3,1,0,14.690979295318174,15.590462908875947,2,425,16.25785759333348,0
2434,0,0,0,15.176487111099874,16.240313283682568,12,305,16.897420527759316,0
2435,5,1,1,16.077273656438063,16.84080163375981,6,456,17.93617242850375,0
2436,4,0,0,13.710150042306449,14.77102200299171,2,602,15.538277155705378,1
2437,3,1,1,13.9108207377686,15.150511624696614,20,814,15.789591583986283,1
2438,4,0,0,15.671808548329901,17.030378361434938,2,640,17.521738650412825,1
2439,2,1,0,15.341566861459324,16.523560759066484,4,817,17.18967926723851,1
2440,4,1,0,15.84365880525656,17.210018951475632,20,361,17.52419263937439,0
2441,5,0,0,15.732433170146335,16.816230373029303,14,839,17.05810290944979,1
2442,5,1,0,15.775605342011543,17.111347423968603,20,592,17.565014633894645,1
2443,4,0,1,15.717618084361195,17.022313801598205,6,498,17.52419263937439,0
2444,5,0,1,15.573368475516649,16.333207030575267,6,847,17.39345845137093,1
2445,0,1,1,15.967272761223736,17.19650523230891,16,643,17.916499662905043,1
2446,0,1,1,15.068273526459642,16.176364559082295,4,389,17.022313801598205,1
2447,2,1,1,15.38412647587812,16.67771143889374,20,381,17.136942971157566,0
2448,5,1,1,15.623799329143539,16.48273876454623,16,400,17.538791438795542,0
2449,5,1,1,15.464169183551656,16.35711255142882,16,718,17.429127527577663,1
2450,5,0,1,15.226497531674536,16.333207030575267,8,309,17.054189010128656,0
2451,5,0,0,14.978661367769956,15.816990558174398,2,838,16.75467248002987,1
2452,3,0,1,15.830413578506539,16.888203872654394,14,678,17.770593052852867,1
2453,2,0,1,14.22097566607244,15.319587954740548,14,826,16.222455666282563,1
2454,4,1,1,13.997832114758229,14.946912669455374,16,348,15.967272761223736,0
2455,1,1,1,15.943742263813542,16.796129193708218,6,476,18.259337593543602,0
2456,0,0,1,15.88237331743725,17.085079497147994,8,666,17.599700191882537,1
2457,1,1,1,14.557447902693651,15.27412558066379,20,896,16.316946509703484,1
2458,2,1,0,14.73180128983843,15.761420707019587,20,547,16.06680235657077,0
2459,2,0,1,15.123843377614453,16.44739939810092,2,405,16.98098560610536,1
2460,5,1,0,13.9108207377686,15.201804919084164,16,498,15.068273526459642,0
2461,5,1,0,15.687312734865866,17.02635421113521,8,779,17.531518679466462,1
2462,0,0,1,15.919644712234481,17.26549810379586,8,403,17.631022663011578,0
2463,2,0,0,15.424948470398375,16.333207030575267,8,709,17.38785619582226,1
2464,1,0,0,14.22097566607244,15.60727002719233,6,507,16.300417207752275,0
2465,5,0,0,15.123843377614453,16.02378497148708,18,368,16.67771143889374,0
2466,3,1,1,15.226497531674536,16.496532086678563,16,760,17.18967926723851,1
2467,2,0,0,15.789591583986283,16.636889444373487,6,796,17.423722109010754,1
2468,1,1,0,14.508657738524219,15.424948470398375,6,876,16.185754299432134,1
2469,3,0,0,14.508657738524219,15.363073066680286,14,673,16.266515656076592,1
2470,1,1,1,15.444751097694555,16.25785759333348,4,747,17.37085861945369,1
2471,1,0,0,15.60727002719233,16.42558035070628,12,589,17.182806387950748,1
2472,1,1,0,15.404745763080856,16.711422496236054,8,382,17.278116567755074,0
2473,3,0,1,13.710150042306449,14.648419680899378,12,900,15.555976732804778,1
2474,1,1,1,15.830413578506539,17.034386382832476,18,628,17.284366588100244,1
2475,2,1,0,15.671808548329901,17.034386382832476,12,667,17.72553156072175,1
2476,2,1,1,15.978833583624812,17.088874568116545,2,778,17.72753356339242,1
2477,4,1,1,15.80338490611862,16.660419941783683,18,831,17.7473361906886,1
2478,5,1,0,15.816990558174398,17.11504428584993,4,320,18.049617062561534,1
2479,2,1,0,14.808762330974558,16.045524958123483,16,656,16.821193162371433,1
2480,3,1,0,15.03928598958639,16.00156183470237,6,896,16.96824658032793,1
2481,3,0,1,14.557447902693651,15.816990558174398,4,320,16.489659207390805,1
2482,2,0,0,14.946912669455374,16.166885815127753,10,751,16.90655301132259,1
2483,5,0,0,15.363073066680286,16.671980764184756,2,523,17.33300839532259,1
2484,5,1,0,14.946912669455374,16.166885815127753,6,584,16.97675726999584,1
2485,2,0,0,15.555976732804778,16.831045458814444,2,630,17.26866767855714,1
2486,3,1,1,14.648419680899378,15.89495209964411,14,472,16.660419941783683,0
2487,0,0,1,15.702580206996654,16.733281290048552,16,802,17.669904450555784,1
2488,2,1,1,14.808762330974558,15.671808548329901,18,547,16.68340946000838,0
